,x,y,norm_sal,norm_pie,Year
3314,24.0,11,0.48214285714285715,0.45045045045045046,2003
3315,1.0,0,0.14353285714285716,0.5540540540540541,2003
3316,28.0,0,0.028902857142857143,0.3153153153153153,2003
3319,10.0,10,0.10714285714285714,0.35135135135135137,2003
3321,43.0,1,0.022738535714285715,0.34234234234234234,2003
3322,45.0,2,0.022809964285714284,0.36486486486486486,2003
3323,7.0,7,0.2357142857142857,0.42792792792792794,2003
3324,28.0,10,0.08928571428571429,0.3828828828828829,2003
3325,14.0,0,0.050871428571428574,0.3918918918918919,2003
3326,32.0,0,0.013104678571428571,0.445945945945946,2003
3327,30.0,0,0.029607142857142856,0.34684684684684686,2003
3329,44.0,7,0.17558035714285714,0.4774774774774775,2003
3331,57.0,4,0.05205357142857143,0.6126126126126126,2003
3332,37.0,6,0.1392857142857143,0.40540540540540543,2003
3333,13.0,0,0.05355,0.31081081081081086,2003
3334,2.0,7,0.25892857142857145,0.5585585585585586,2003
3335,4.0,3,0.13310692857142858,0.4009009009009009,2003
3336,13.0,1,0.05526,0.3558558558558559,2003
3337,54.0,6,0.03374721428571428,0.47297297297297297,2003
3339,29.0,3,0.023702821428571427,0.1891891891891892,2003
3340,52.0,7,0.02682782142857143,-0.8288288288288288,2003
3341,30.0,3,0.06875,0.37387387387387394,2003
3346,15.0,5,0.15321428571428572,0.5,2003
3348,14.0,6,0.2785714285714286,0.4009009009009009,2003
3349,37.0,2,0.039285714285714285,0.6036036036036037,2003
3350,12.0,1,0.05817,0.25225225225225223,2003
3352,16.0,4,0.1954887142857143,0.5405405405405406,2003
3353,17.0,2,0.046144285714285714,0.15765765765765766,2003
3355,12.0,5,0.055,0.38738738738738737,2003
3356,21.0,8,0.47433035714285715,0.4684684684684685,2003
3357,1.0,5,0.17560714285714285,0.2927927927927928,2003
3358,43.0,3,0.10714285714285714,0.5540540540540541,2003
3359,32.0,4,0.023702821428571427,0.21621621621621623,2003
3362,11.0,0,0.0545695,0.2882882882882883,2003
3363,2.0,5,0.3392857142857143,0.5180180180180181,2003
3364,3.0,1,0.11901857142857143,0.5,2003
3366,5.0,3,0.12073060714285715,0.42342342342342343,2003
3371,47.0,0,0.013104678571428571,0.26576576576576577,2003
3372,33.0,7,0.125,0.3918918918918919,2003
3373,21.0,3,0.05878853571428572,0.3828828828828829,2003
3374,29.0,5,0.17857142857142858,0.48198198198198194,2003
3375,26.0,0,0.02994857142857143,0.0,2003
3376,7.0,1,0.07510142857142857,0.42342342342342343,2003
3377,37.0,10,0.42702232142857144,0.3828828828828829,2003
3378,5.0,1,0.09717,0.10810810810810811,2003
3380,22.0,11,0.02452992857142857,0.33783783783783783,2003
3382,30.0,7,0.10446428571428572,0.25225225225225223,2003
3383,29.0,11,0.2857142857142857,0.5225225225225225,2003
3384,19.0,5,0.09441964285714285,-0.06756756756756757,2003
3385,3.0,2,0.12203571428571429,0.6171171171171171,2003
3386,20.0,6,0.01252075,0.04054054054054054,2003
3387,10.0,5,0.40450782142857145,0.6171171171171171,2003
3389,14.0,7,0.22321428571428573,0.6216216216216217,2003
3390,41.0,11,0.038214285714285715,-0.5360360360360361,2003
3391,48.0,6,0.08928571428571429,0.36936936936936937,2003
3392,27.0,3,0.03077142857142857,0.22072072072072074,2003
3393,18.0,3,0.06449053571428572,0.41891891891891897,2003
3394,19.0,4,0.007226464285714286,0.04504504504504505,2003
3395,21.0,1,0.03763285714285714,0.23423423423423426,2003
3396,3.0,5,0.2920982142857143,0.4864864864864865,2003
3397,39.0,5,0.02459567857142857,0.43243243243243246,2003
3400,32.0,5,0.25046382142857143,0.4864864864864865,2003
3401,4.0,8,0.6071428571428571,0.5135135135135136,2003
3402,17.0,5,0.2,0.45495495495495497,2003
3403,52.0,1,0.020131392857142858,0.3918918918918919,2003
3404,24.0,2,0.022197142857142856,0.45945945945945943,2003
3405,5.0,7,0.48214285714285715,0.6171171171171171,2003
3406,15.0,0,0.048325714285714284,0.20270270270270271,2003
3409,7.0,4,0.23214285714285715,0.5135135135135136,2003
3410,13.0,2,0.056652857142857144,0.5810810810810811,2003
3413,24.0,12,0.16909989285714286,0.2072072072072072,2003
3414,21.0,5,0.17859285714285714,0.5045045045045045,2003
3415,31.0,1,0.020131392857142858,0.009009009009009009,2003
3416,11.0,11,0.16071428571428573,0.42792792792792794,2003
3418,6.0,5,0.029464285714285714,0.40540540540540543,2003
3420,53.0,4,0.005203071428571428,0.13513513513513514,2003
3421,9.0,10,0.10984285714285714,0.4414414414414415,2003
3422,9.0,2,0.06955714285714286,0.5,2003
3424,6.0,6,0.24107142857142858,0.33333333333333337,2003
3426,49.0,2,0.023702821428571427,0.022522522522522525,2003
3427,31.0,5,0.1944857142857143,0.37387387387387394,2003
3429,55.0,5,0.044642857142857144,0.2972972972972973,2003
3430,19.0,1,0.04083428571428571,-0.21621621621621623,2003
3431,24.0,10,0.18080357142857142,0.6801801801801802,2003
3432,9.0,7,0.060714285714285714,0.3153153153153153,2003
3433,26.0,2,0.03168428571428571,0.490990990990991,2003
3434,19.0,0,0.03957,0.2072072072072072,2003
3435,19.0,6,0.18962725,0.1891891891891892,2003
3436,28.0,4,0.02459567857142857,0.4684684684684685,2003
3439,44.0,2,0.0031915714285714286,0.6351351351351351,2003
3440,30.0,11,0.038214285714285715,0.14864864864864866,2003
3441,34.0,5,0.02682782142857143,0.39639639639639646,2003
3442,54.0,7,0.2392857142857143,0.2792792792792793,2003
3443,6.0,2,0.09048,0.4414414414414415,2003
3445,1.0,11,0.8839285357142858,0.7027027027027027,2003
3446,3.0,7,0.48214285714285715,0.6531531531531531,2003
3447,2.0,10,0.125,0.32882882882882886,2003
3448,9.0,4,0.3914285714285714,0.6171171171171171,2003
3450,39.0,0,0.004634571428571429,-1.8018018018018018,2003
3451,20.0,3,0.10714285714285714,0.5045045045045045,2003
3452,9.0,12,0.08571428571428572,0.2972972972972973,2003
3453,42.0,6,0.03571428571428571,0.45045045045045046,2003
3454,4.0,7,0.48214285714285715,0.6171171171171171,2003
3455,38.0,0,0.013104678571428571,0.35135135135135137,2003
3456,2.0,4,0.3914285714285714,0.5,2003
3457,15.0,7,0.20535714285714285,0.5675675675675675,2003
3458,15.0,2,0.051128571428571426,0.23873873873873874,2003
3460,2.0,3,0.16401492857142858,0.5315315315315315,2003
3461,8.0,0,0.07152428571428572,0.41891891891891897,2003
3462,53.0,1,0.020131392857142858,0.17117117117117117,2003
3463,23.0,1,0.034684285714285716,0.45495495495495497,2003
3464,18.0,8,0.3627232142857143,0.3783783783783784,2003
3467,1.0,6,0.45271875,0.954954954954955,2003
3468,7.0,6,0.42232142857142857,0.42792792792792794,2003
3469,6.0,11,0.41678571428571426,0.31081081081081086,2003
3471,5.0,6,0.15714285714285714,0.38738738738738737,2003
3472,16.0,7,0.10446428571428572,0.31081081081081086,2003
3474,28.0,2,0.030578571428571427,0.5180180180180181,2003
3475,57.0,5,0.00191775,0.22972972972972971,2003
3476,9.0,6,0.4742767857142857,0.6891891891891893,2003
3477,18.0,11,0.005126321428571429,-0.058558558558558564,2003
3478,23.0,8,0.03352425,0.30180180180180183,2003
3479,37.0,0,0.013104678571428571,0.11711711711711713,2003
3480,23.0,0,0.033608571428571425,0.32882882882882886,2003
3481,54.0,5,0.022809964285714284,0.21171171171171171,2003
3482,29.0,2,0.022809964285714284,0.22072072072072074,2003
3483,16.0,0,0.04590857142857143,-0.33333333333333337,2003
3485,14.0,2,0.05382,0.5315315315315315,2003
3487,23.0,5,0.05357142857142857,0.3558558558558559,2003
3488,2.0,2,0.13587,0.5135135135135136,2003
3490,8.0,10,0.48214285714285715,0.39639639639639646,2003
3491,5.0,5,0.40450782142857145,0.5900900900900901,2003
3492,12.0,7,0.20410714285714285,0.2882882882882883,2003
3494,12.0,2,0.059635714285714285,0.42792792792792794,2003
3495,27.0,5,0.02682782142857143,0.33783783783783783,2003
3496,46.0,9,0.04285714285714286,0.35135135135135137,2003
3497,6.0,4,0.2857142857142857,0.5135135135135136,2003
3498,19.0,7,0.04285714285714286,0.32432432432432434,2003
3500,23.0,9,0.275,0.3783783783783784,2003
3501,41.0,0,0.013104678571428571,0.2792792792792793,2003
3502,1.0,1,0.14812714285714285,0.7117117117117118,2003
3503,19.0,2,0.041862857142857146,0.5990990990990992,2003
3504,17.0,0,0.043615714285714285,0.21621621621621623,2003
3505,42.0,0,0.013104678571428571,0.26576576576576577,2003
3506,54.0,9,0.15,0.21621621621621623,2003
3508,22.0,0,0.03501,0.30180180180180183,2003
3509,20.0,7,0.48214285714285715,0.509009009009009,2003
3510,17.0,10,0.19858155004092584,0.30985915492957744,2004
3512,8.0,7,0.2346872864120033,0.3380281690140845,2004
3514,25.0,6,0.22836878254706472,0.4460093896713615,2004
3515,15.0,0,0.050809436450835,0.4788732394366197,2004
3516,16.0,9,0.29870727021496996,0.352112676056338,2004
3517,12.0,5,0.025997791051048817,-0.18309859154929575,2004
3519,11.0,11,0.6329786907554511,0.3333333333333333,2004
3520,1.0,8,0.5280463944270074,0.755868544600939,2004
3521,2.0,12,0.1952850963102465,0.5633802816901409,2004
3522,9.0,2,0.07337407745330354,0.7136150234741784,2004
3523,30.0,0,0.028451320260409012,0.4976525821596244,2004
3525,35.0,0,0.013910709791839598,-0.20657276995305165,2004
3526,9.0,0,0.06912371016770032,0.4694835680751174,2004
3527,8.0,5,0.26597893663551586,0.5727699530516431,2004
3528,24.0,5,0.06035774285711191,0.8075117370892018,2004
3530,34.0,9,0.09026434092769357,-0.11737089201877934,2004
3531,11.0,0,0.06238204707249274,0.3333333333333333,2004
3532,3.0,11,0.5280463944270074,0.27230046948356806,2004
3533,30.0,6,0.026900434460325754,0.4976525821596244,2004
3534,4.0,6,0.45437942724026165,0.5305164319248826,2004
3536,52.0,10,0.00421400880907756,0.5070422535211268,2004
3537,39.0,7,0.07943262001637034,0.5070422535211268,2004
3538,39.0,10,0.0012318555135084196,0.6572769953051643,2004
3539,15.0,12,0.05776917819372388,0.352112676056338,2004
3540,6.0,8,0.5280463944270074,0.5117370892018779,2004
3541,36.0,0,0.013910709791839598,0.4225352112676056,2004
3542,4.0,7,0.07943262001637034,0.6244131455399061,2004
3544,2.0,9,0.17702642542739264,0.568075117370892,2004
3545,12.0,7,0.29823338242509956,0.4553990610328638,2004
3547,3.0,5,0.4451837294553847,0.6291079812206573,2004
3548,3.0,0,0.12125461656971674,0.49295774647887325,2004
3551,28.0,0,0.03038947618880845,0.4647887323943662,2004
3552,45.0,0,0.013910709791839598,0.30985915492957744,2004
3555,17.0,9,0.11553835638744776,0.5070422535211268,2004
3556,23.0,7,0.1137330695688939,0.5915492957746479,2004
3557,41.0,3,0.029787232506138878,0.5211267605633803,2004
3558,11.0,6,0.2780141700572962,0.5070422535211268,2004
3559,21.0,1,0.03963110047034943,0.3380281690140845,2004
3560,15.0,2,0.053937637450025146,0.323943661971831,2004
3563,56.0,1,0.022387217413941073,0.3333333333333333,2004
3564,20.0,3,0.06265446485341251,0.4366197183098592,2004
3565,15.0,9,0.15398735504900812,0.49295774647887325,2004
3566,16.0,7,0.03367026002990277,0.6150234741784038,2004
3567,44.0,4,0.17702642542739264,0.43192488262910794,2004
3568,24.0,1,0.03506444693413555,0.38028169014084506,2004
3569,8.0,10,0.47780287928805265,0.23943661971830985,2004
3570,34.0,3,0.032495162733969685,0.4131455399061033,2004
3571,22.0,6,0.16247581366984842,0.3755868544600939,2004
3574,35.0,6,0.03141365150671043,-0.20657276995305165,2004
3575,45.0,11,0.03971631000818517,0.38028169014084506,2004
3576,6.0,11,0.05776917819372388,0.2629107981220657,2004
3577,35.0,5,0.21304911860481657,0.30985915492957744,2004
3579,34.0,2,0.3959896636497917,0.6572769953051643,2004
3580,25.0,1,0.03256448574780215,0.2347417840375587,2004
3581,3.0,1,0.12533600900910333,0.4976525821596244,2004
3582,10.0,2,0.06970862309691177,0.4460093896713615,2004
3583,22.0,2,0.03907218367132515,0.3474178403755869,2004
3584,26.0,10,0.06137975183083163,0.3333333333333333,2004
3585,3.0,7,0.19696401305150157,0.647887323943662,2004
3587,4.0,1,0.11300084523528844,0.5492957746478873,2004
3588,38.0,0,0.013910709791839598,0.3755868544600939,2004
3589,6.0,1,0.09294483079588235,0.41784037558685444,2004
3590,7.0,4,0.12172662686129584,0.4037558685446009,2004
3591,1.0,11,0.6329786907554511,0.6103286384976525,2004
3592,8.0,2,0.07982545042808767,0.43192488262910794,2004
3593,3.0,12,0.19858155004092584,0.5633802816901409,2004
3597,13.0,5,0.252740154597542,0.6525821596244131,2004
3598,13.0,9,0.19858155004092584,0.39906103286384975,2004
3599,57.0,2,0.011535710559086495,0.11737089201877934,2004
3601,18.0,2,0.04624711560298565,0.2629107981220657,2004
3602,41.0,6,0.21246420567560512,0.41784037558685444,2004
3604,20.0,1,0.041281854737235085,0.2629107981220657,2004
3605,6.0,2,0.09544912467058028,0.02816901408450704,2004
3606,13.0,13,0.36353963308628584,0.39906103286384975,2004
3609,7.0,9,0.4513217046384678,0.5305164319248826,2004
3611,28.0,2,0.03225686487392057,0.4788732394366197,2004
3612,33.0,2,0.02509514764177188,0.5117370892018779,2004
3614,10.0,7,0.21006808458707493,0.43192488262910794,2004
3615,3.0,4,0.24371372050477264,0.4647887323943662,2004
3616,49.0,2,0.05776917819372388,0.4460093896713615,2004
3617,2.0,1,0.13956455759821754,0.14553990610328638,2004
3621,29.0,0,0.030168509082217455,0.28638497652582157,2004
3623,18.0,1,0.045029630172552924,0.3943661971830986,2004
3624,8.0,3,0.09731088086081853,0.07511737089201878,2004
3625,23.0,4,0.09026434092769357,0.23004694835680753,2004
3626,24.0,0,0.033920617205899825,0.3755868544600939,2004
3627,6.0,4,0.026900434460325754,0.40845070422535207,2004
3628,13.0,7,0.3048587850491923,0.38028169014084506,2004
3629,24.0,8,0.17702642542739264,0.4366197183098592,2004
3631,17.0,4,0.2357570993806783,0.4225352112676056,2004
3632,23.0,5,0.164136677542918,0.27699530516431925,2004
3634,5.0,0,0.09899759644112978,0.4037558685446009,2004
3635,4.0,13,0.5411991726009453,0.596244131455399,2004
3637,9.0,6,0.45437942724026165,0.8732394366197184,2004
3639,34.0,0,0.015344937957707907,0.25821596244131456,2004
3640,4.0,10,0.18138980366783733,0.6244131455399061,2004
3641,19.0,0,0.041602473676210255,0.14084507042253522,2004
3642,17.0,12,0.27259830960163456,0.3474178403755869,2004
3643,4.0,2,0.11604672515555253,0.6572769953051643,2004
3644,1.0,0,0.15091186842491974,0.539906103286385,2004
3645,5.0,1,0.1023294337934528,0.7183098591549296,2004
3647,39.0,3,0.05264216362903089,0.4788732394366197,2004
3649,7.0,3,0.02509514764177188,0.4976525821596244,2004
3650,37.0,4,0.029787232506138878,0.49295774647887325,2004
3651,10.0,10,0.4858026828728468,0.4460093896713615,2004
3652,4.0,3,0.14068246340773882,0.5117370892018779,2004
3653,38.0,4,0.13754566924329237,0.3004694835680751,2004
3655,1.0,5,0.4352907576897095,0.6948356807511737,2004
3656,2.0,0,0.13502390019219082,0.5211267605633803,2004
3657,15.0,10,0.09929077502046292,0.4131455399061033,2004
3658,43.0,9,0.17601546480900246,0.30516431924882625,2004
3659,14.0,9,0.1292585362084572,0.32863849765258213,2004
3660,10.0,8,0.2780141700572962,0.4413145539906103,2004
3663,23.0,11,0.17466630175802442,0.16901408450704225,2004
3664,12.0,4,0.17702642542739264,0.3333333333333333,2004
3666,41.0,5,0.022387217413941073,0.28638497652582157,2004
3667,25.0,2,0.034570520460579214,-0.11267605633802816,2004
3668,52.0,9,0.05776917819372388,0.5117370892018779,2004
3669,14.0,2,0.056775548328791836,0.46009389671361506,2004
3672,12.0,11,0.10831720911323228,0.29577464788732394,2004
3673,25.0,3,0.05966303238359601,0.42723004694835676,2004
3674,30.0,3,0.3390184222298686,0.647887323943662,2004
3675,1.0,10,0.4358413701693684,0.5117370892018779,2004
3676,40.0,5,0.1444229454843097,0.46009389671361506,2004
3677,3.0,10,0.5230638028077987,0.647887323943662,2004
3678,53.0,6,0.06418798379430128,0.39906103286384975,2004
3679,28.0,9,0.1444229454843097,0.28169014084507044,2004
3681,16.0,4,0.17702642542739264,0.5023474178403755,2004
3683,30.0,10,0.1878192604606442,0.323943661971831,2004
3687,45.0,4,0.025997791051048817,0.22535211267605632,2004
3689,31.0,0,0.013910709791839598,0.25821596244131456,2004
3690,27.0,7,0.03367026002990277,0.3004694835680751,2004
3691,43.0,6,0.22264479573721235,-0.07042253521126761,2004
3692,25.0,4,0.10470663547612453,0.3474178403755869,2004
3693,33.0,4,0.06092843012619316,0.2488262910798122,2004
3694,13.0,10,0.5230638028077987,0.49295774647887325,2004
3695,19.0,4,0.30810227166461523,0.3943661971830986,2004
3696,27.0,3,0.056120084790711296,0.6009389671361502,2004
3697,8.0,4,0.20796904149740597,0.4553990610328638,2004
3698,46.0,2,0.02509514764177188,0.46009389671361506,2004
3699,20.0,0,0.03993872134423101,0.4413145539906103,2004
3700,49.0,1,0.022387217413941073,0.32863849765258213,2004
3701,18.0,5,0.1952850963102465,0.3615023474178404,2004
3703,40.0,3,0.025997791051048817,0.13145539906103285,2004
3705,11.0,2,0.06622080896346569,0.3192488262910798,2004
3707,52.0,3,0.06137975183083163,0.18779342723004694,2004
3708,10.0,1,0.06787589591871587,0.3615023474178404,2004
3709,15.0,4,0.05415860455661614,0.2347417840375587,2004
3710,18.0,3,0.06816271988844771,0.2488262910798122,2004
3711,49.0,4,0.0505480309195084,0.6103286384976525,2004
3712,31.0,1,0.022387217413941073,0.3474178403755869,2004
3713,2.0,10,0.5342204753464617,0.7464788732394366,2004
3714,5.0,3,0.12759832223864231,0.5727699530516431,2004
3715,10.0,5,0.2707930227830807,0.5633802816901409,2004
3716,7.0,6,0.24822693755115732,0.5117370892018779,2004
3717,21.0,5,0.16247581366984842,0.5492957746478873,2004
3718,37.0,8,0.12998065093587874,0.3849765258215962,2004
3719,33.0,6,0.006044750171773041,-0.009389671361502348,2004
3721,17.0,8,0.5342204753464617,0.7370892018779343,2004
3722,36.0,6,0.19696401305150157,0.16901408450704225,2004
3723,11.0,4,0.06354609601309627,0.4460093896713615,2004
3724,26.0,8,0.2234042437960416,0.3943661971830986,2004
3725,3.0,9,0.2685364142598884,0.48826291079812206,2004
3726,4.0,12,0.08737588201800738,0.3943661971830986,2004
3727,16.0,2,0.05124270528728793,0.32863849765258213,2004
3728,10.0,3,0.08517177123549859,0.4413145539906103,2004
3729,1.0,9,0.21300218114753416,0.4553990610328638,2004
3730,9.0,4,0.05415860455661614,0.4741784037558685,2004
3732,26.0,2,0.03342235804397895,0.3615023474178404,2004
3734,21.0,12,0.06499032546793937,0.4741784037558685,2004
3735,5.0,5,0.23558992982128021,0.15023474178403756,2004
3736,6.0,0,0.08991628162907639,0.46009389671361506,2004
3738,29.0,1,0.03118235815951731,0.4647887323943662,2004
3739,17.0,0,0.04585717365017802,0.4741784037558685,2004
3740,17.0,2,0.04867775377548659,0.4553990610328638,2004
3741,27.0,5,0.06092843012619316,0.4037558685446009,2004
3743,40.0,0,0.013910709791839598,0.41784037558685444,2004
3744,5.0,10,0.1952850963102465,0.4225352112676056,2004
3745,50.0,4,0.017472937847946467,0.23004694835680753,2004
3746,20.0,2,0.04239535564691912,0.3004694835680751,2004
3747,11.0,3,0.08421258624306453,0.4647887323943662,2004
3748,43.0,1,0.022387217413941073,0.27699530516431925,2004
3750,2.0,7,0.5230638028077987,0.4741784037558685,2004
3751,15.0,7,0.2885570450776508,0.4976525821596244,2004
3753,27.0,1,0.03160696161924118,0.38028169014084506,2004
3754,2.0,13,0.03971631000818517,0.30985915492957744,2004
3755,22.0,5,0.21663441822646456,0.48356807511737093,2004
3756,1.0,4,0.34136334538422464,0.5539906103286385,2004
3757,8.0,8,0.34541155665188616,0.38028169014084506,2004
3758,5.0,9,0.5776917819372388,1.0,2004
3759,26.0,0,0.03148564634503436,0.2112676056338028,2004
3762,10.0,4,0.026900434460325754,0.3333333333333333,2004
3763,7.0,1,0.08484270355421258,0.5633802816901409,2004
3765,16.0,0,0.048270481069220834,0.17370892018779344,2004
3766,13.0,8,0.5117988130600225,0.6948356807511737,2004
3767,14.0,0,0.0534870378601141,0.29577464788732394,2004
3768,10.0,9,0.21246420567560512,0.5023474178403755,2004
3769,1.0,3,0.19359437299319804,0.29577464788732394,2004
3770,51.0,1,0.022387217413941073,0.4131455399061033,2004
3771,4.0,5,0.3808648262610019,0.6056338028169014,2004
3772,7.0,10,0.17601546480900246,0.41784037558685444,2004
3773,38.0,5,0.026900434460325754,0.3568075117370892,2004
3774,8.0,6,0.19696401305150157,0.6901408450704225,2004
3775,24.0,12,0.5280463944270074,0.37089201877934275,2004
3777,1.0,1,0.15598977918814808,0.892018779342723,2004
3778,28.0,1,0.03141199064283736,0.38967136150234744,2004
3779,43.0,5,0.026900434460325754,0.4366197183098592,2004
3780,10.0,11,0.05776917819372388,0.3004694835680751,2004
3782,33.0,0,0.016247581366984842,0.23004694835680753,2004
3783,43.0,2,0.01958645933790023,-0.596244131455399,2004
3784,45.0,3,0.027259830960163458,0.3474178403755869,2004
3785,7.0,8,0.2581560150532036,0.4647887323943662,2004
3786,28.0,11,0.09026434092769357,0.29577464788732394,2004
3787,55.0,0,0.013910709791839598,0.3145539906103286,2004
3788,10.0,0,0.06566622485280595,0.4741784037558685,2004
3789,14.0,1,0.05528510353139376,0.4694835680751174,2004
3790,32.0,1,0.022387217413941073,0.3661971830985915,2004
3791,7.0,0,0.08208278106600743,0.5117370892018779,2004
3792,30.0,1,0.032495162733969685,0.22535211267605632,2004
3794,44.0,8,0.19722758492701045,0.3615023474178404,2004
3796,57.0,5,0.2384242301264098,0.7464788732394366,2004
3797,37.0,7,0.15254673616780212,0.48356807511737093,2004
3798,13.0,1,0.05819667011235744,0.40845070422535207,2004
3799,2.0,8,0.30689875915415815,0.6666666666666666,2004
3800,4.0,4,0.026572377739658145,0.39906103286384975,2004
3801,13.0,2,0.0505480309195084,-0.009389671361502348,2004
3802,40.0,2,0.013910709791839598,0.2676056338028169,2004
3803,54.0,7,0.17702642542739264,0.3661971830985915,2004
3805,29.0,4,0.026900434460325754,0.0892018779342723,2004
3806,52.0,8,0.03141365150671043,0.11267605633802816,2004
3807,30.0,4,0.0758220463792626,0.48356807511737093,2004
3809,14.0,4,0.026572377739658145,0.323943661971831,2004
3810,45.0,2,0.02509514764177188,0.2535211267605634,2004
3811,45.0,1,0.013910709791839598,0.3943661971830986,2004
3813,53.0,0,0.012723228228331232,0.11267605633802816,2004
3814,15.0,6,0.16933590358035314,0.48356807511737093,2004
3817,14.0,7,0.30509347233560424,0.29577464788732394,2004
3818,37.0,3,0.2707930227830807,0.6948356807511737,2004
3819,12.0,2,0.0629106350529653,0.2535211267605634,2004
3820,16.0,5,0.22233533347077583,0.7793427230046949,2004
3821,17.0,3,0.025997791051048817,0.4460093896713615,2004
3823,12.0,6,0.08665376729058583,0.3145539906103286,2004
3824,21.0,9,0.5274822422962093,0.43192488262910794,2004
3825,1.0,6,0.1952850963102465,0.27230046948356806,2004
3826,43.0,4,0.10831720911323228,0.5446009389671361,2004
3827,32.0,5,0.026900434460325754,0.1971830985915493,2004
3830,11.0,1,0.06448340092928945,0.38028169014084506,2004
3831,2.0,6,0.379110231896313,0.5633802816901409,2004
3832,3.0,2,0.12871983862180073,0.4694835680751174,2004
3834,5.0,4,0.21663441822646456,0.5586854460093896,2004
3838,47.0,1,0.05776917819372388,0.4553990610328638,2004
3839,33.0,8,0.1390070850286481,0.22065727699530516,2004
3840,21.0,4,0.1588652400327407,0.41784037558685444,2004
3841,29.0,6,0.1895551159481565,0.4460093896713615,2004
3842,26.0,1,0.03254715499434404,0.4788732394366197,2004
3843,24.0,2,0.033920617205899825,0.3568075117370892,2004
3844,7.0,2,0.08160907380481888,0.49295774647887325,2004
3845,12.0,1,0.07111674681538378,0.39906103286384975,2004
3846,37.0,11,0.43085885076163244,0.4413145539906103,2004
3847,5.0,2,0.10508935628165796,0.009389671361502348,2004
3850,30.0,8,0.1137330695688939,0.4647887323943662,2004
3851,29.0,12,0.2888458909686194,0.5305164319248826,2004
3852,47.0,0,0.013910709791839598,0.13615023474178403,2004
3853,19.0,6,0.10606060059003994,0.2629107981220657,2004
3854,3.0,3,0.1559219365095068,0.732394366197183,2004
3855,10.0,6,0.45437942724026165,0.6854460093896714,2004
3857,21.0,0,0.0383399593377197,-1.2535211267605633,2004
3858,14.0,8,0.24822693755115732,0.48356807511737093,2004
3859,32.0,0,0.021663441822646456,0.22065727699530516,2004
3860,48.0,7,0.09206962774624744,0.3755868544600939,2004
3861,27.0,4,0.056120084790711296,0.5023474178403755,2004
3862,18.0,4,0.20941327095224907,0.3849765258215962,2004
3864,21.0,2,0.04070127449638816,0.13145539906103285,2004
3865,3.0,6,0.35075054799481376,0.5023474178403755,2004
3866,8.0,0,0.07519813925477038,0.13615023474178403,2004
3867,39.0,6,0.126370077298771,0.5164319248826291,2004
3870,32.0,6,0.2813434077966005,0.5774647887323944,2004
3871,4.0,9,0.3509477575268726,0.5446009389671361,2004
3872,17.0,6,0.22241133604583696,0.37089201877934275,2004
3873,52.0,2,0.04332688364529291,0.3568075117370892,2004
3874,24.0,3,0.03600897299760294,0.39906103286384975,2004
3875,5.0,8,0.5280463944270074,0.6431924882629108,2004
3876,15.0,1,0.05252084835482407,0.08450704225352113,2004
3879,7.0,5,0.2820760653990424,0.5164319248826291,2004
3880,13.0,3,0.08184426657154009,0.676056338028169,2004
3883,21.0,6,0.19696401305150157,0.48356807511737093,2004
3884,11.0,12,0.03971631000818517,0.45070422535211263,2004
3885,12.0,0,0.05926251145003165,-0.0892018779342723,2004
3886,6.0,6,0.05776917819372388,0.30516431924882625,2004
3888,53.0,5,0.026900434460325754,0.352112676056338,2004
3889,9.0,11,0.09748548820190905,0.2676056338028169,2004
3890,9.0,3,0.06491251760605969,0.37089201877934275,2004
3891,6.0,7,0.05776917819372388,0.3661971830985915,2004
3893,37.0,0,0.015344937957707907,0.21596244131455397,2004
3894,31.0,6,0.21300218114753416,0.4225352112676056,2004
3895,55.0,6,0.029138990115332553,0.23004694835680753,2004
3896,19.0,2,0.04416309249964707,0.2488262910798122,2004
3897,24.0,11,0.2256608523192339,0.568075117370892,2004
3898,9.0,8,0.03592686855309511,-0.05633802816901408,2004
3899,26.0,3,0.05775289450662053,0.42723004694835676,2004
3900,19.0,1,0.043001932017953215,0.1924882629107981,2004
3901,27.0,0,0.03057578178848321,0.2676056338028169,2004
3902,19.0,7,0.20913345149537324,0.3004694835680751,2004
3903,28.0,5,0.02915704298351809,0.4037558685446009,2004
3905,44.0,6,0.026900434460325754,0.27699530516431925,2004
3906,13.0,0,0.05629895260869361,0.3145539906103286,2004
3907,54.0,8,0.26357187550886524,0.3004694835680751,2004
3908,6.0,3,0.11598613972992187,0.4413145539906103,2004
3909,1.0,12,1.0,0.755868544600939,2004
3910,3.0,8,0.5280463944270074,0.5868544600938967,2004
3911,4.0,0,0.10932239281380308,0.3568075117370892,2004
3912,2.0,11,0.1444229454843097,0.24413145539906103,2004
3913,9.0,5,0.4451837294553847,0.6572769953051643,2004
3916,20.0,4,0.11914893002455551,0.5117370892018779,2004
3917,9.0,13,0.03971631000818517,0.22535211267605632,2004
3918,42.0,7,0.18413925549249488,0.5023474178403755,2004
3919,4.0,8,0.5280463944270074,0.676056338028169,2004
3920,38.0,1,0.022387217413941073,0.27230046948356806,2004
3921,2.0,5,0.4451837294553847,0.6009389671361502,2004
3922,15.0,8,0.31592519324692747,0.6807511737089201,2004
3923,15.0,3,0.036105736371077425,0.323943661971831,2004
3925,2.0,4,0.216385469174186,0.4694835680751174,2004
3926,53.0,2,0.02509514764177188,-0.1784037558685446,2004
