PLAYER_ID,FIRST_NAME_x,LAST_NAME_x,PLAYER_NAME_x,POSITION_x,HEIGHT_WO_SHOES,HEIGHT_WO_SHOES_FT_IN,WEIGHT,WINGSPAN,WINGSPAN_FT_IN,STANDING_REACH,STANDING_REACH_FT_IN,DRAFT_CLASS,SEASON_ID,LEAGUE_ID,ORGANIZATION_ID,SCHOOL_NAME,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PIE_5_YR
201162,Jared,Dudley,Jared Dudley,SF,77,6' 5'',219,79,6' 7'',102,8' 6'',2007,2006-07,0,2903,Boston College,21,30,30,38.4,6.5,11.6,0.562,1.3,2.9,0.443,4.7,6.4,0.743,3,5.2,8.3,3,1.4,0.3,2.6,2.2,19,9.4
201142,Kevin,Durant,Kevin Durant,SF-PF,81,6' 9'',215,88.75,7' 4.75'',110,9' 2'',2007,2006-07,0,3601,Texas,18,35,35,35.9,8.7,18.5,0.473,2.3,5.8,0.404,6,7.3,0.816,3,8.1,11.1,1.3,1.9,1.9,2.8,2,25.8,18
201145,Jeff,Green,Jeff Green,SF,79,6' 7'',228,85.25,7' 1.25'',103,8' 7'',2007,2006-07,0,2620,Georgetown,20,37,37,33.3,5.3,10.3,0.513,1,2.6,0.375,2.7,3.5,0.775,1.7,4.7,6.4,3.2,0.8,1.2,2.6,2.5,14.3,0
201150,Spencer,Hawes,Spencer Hawes,PF,82,6' 10'',244,84.5,7' 0.5'',110,9' 2'',2007,2006-07,0,3721,Washington,19,31,24,28.9,6.2,11.7,0.532,0,0.1,0.333,2.4,3.2,0.755,2,4.4,6.4,1.9,0.5,1.7,2.5,2.3,14.9,12.3
201143,Al,Horford,Al Horford,PF,80,6' 8'',246,84.75,7' 0.75'',107,8' 11'',2007,2006-07,0,2635,Florida,21,38,36,27.8,4.9,8.1,0.608,0,0.1,0,3.4,5.3,0.644,2.5,6.9,9.5,2.2,0.7,1.8,1.8,2.5,13.2,13
201207,Coby,Karl,Coby Karl,SG-PG,75,6' 3'',204,83,6' 11'',99.5,8' 3.5'',2007,2006-07,0,2727,Boise State,24,31,31,32.5,4.2,10.4,0.408,2.6,7,0.37,3.7,4.5,0.835,0.5,3.6,4.1,4,0.8,0.6,3.1,2.5,14.8,0
201171,Carl,Landry,Carl Landry,PF,79,6' 7'',248,83,6' 11'',102.5,8' 6.5'',2007,2006-07,0,2815,Purdue,23,34,34,30.4,6.4,10.8,0.597,0.1,0.6,0.211,5.9,8.1,0.726,3,4.4,7.3,1.2,1.2,0.9,3,2.9,18.9,12.2
201858,Cartier,Martin,Cartier Martin,SF,76,6' 4'',218,82,6' 10'',103.5,8' 7.5'',2007,2006-07,0,2832,Kansas State,22,35,18,27.5,5.6,12.2,0.46,2.2,5.8,0.386,3.6,4.5,0.799,2,2.5,4.4,1.3,0.7,0.2,1.7,2.7,17.1,7.3
201177,Josh,McRoberts,Josh McRoberts,PF,80,6' 8'',240,85,7' 1'',106.5,8' 10.5'',2007,2006-07,0,3111,Duke,20,33,32,35.3,5,9.9,0.502,0.2,0.7,0.217,2.9,4.4,0.664,2.1,5.8,7.9,3.5,1.2,2.5,2.4,2.5,13,7.2
201149,Joakim,Noah,Joakim Noah,PF,82,6' 10'',223,85.25,7' 1.25'',106.5,8' 10.5'',2007,2006-07,0,2635,Florida,22,40,40,25.9,4.3,7.2,0.605,0,0,1,3.3,5,0.663,2.6,5.9,8.4,2.3,1.1,1.8,2.5,2.3,12,12.7
201196,Ramon,Sessions,Ramon Sessions,PG,74,6' 2'',185,76.25,6' 4.25'',97.5,8' 1.5'',2007,2006-07,0,3216,Nevada-Reno,21,34,33,30.2,4.1,9.1,0.452,0.6,1.5,0.38,3.5,4.2,0.825,1.1,3.6,4.7,4.7,0.9,0.2,2.5,1.2,12.3,12.5
201160,Jason,Smith,Jason Smith,PF,82.75,6' 10.75'',233,82.75,6' 10.75'',106,8' 10'',2007,2006-07,0,2586,Colorado State,21,30,28,30.2,5.8,10.1,0.579,0,0.1,0,5.1,6.7,0.77,3.3,6.9,10.1,1.9,0.5,1.6,3.4,3.1,16.8,10.3
201155,Rodney,Stuckey,Rodney Stuckey,SG-PG,75.75,6' 3.75'',207,79.25,6' 7.25'',100.5,8' 4.5'',2007,2006-07,0,3714,Eastern Washington,21,29,29,33.3,7.8,17.3,0.453,1.5,5.6,0.267,7.4,8.8,0.846,1.2,3.4,4.7,5.5,2.4,0.3,3.4,2.3,24.6,10.8
201229,Anthony,Tolliver,Anthony Tolliver,PF,79,6' 7'',242,86.5,7' 2.5'',107.5,8' 11.5'',2007,2006-07,0,3160,Creighton,22,33,33,31.6,4.8,9.5,0.506,0.1,0.6,0.211,3.7,5.7,0.658,2.2,4.4,6.7,1.9,0.7,1.7,2,3.1,13.4,6.4
201148,Brandan,Wright,Brandan Wright,PF,80.75,6' 8.75'',200,87.75,7' 3.75'',108.5,9' 0.5'',2007,2006-07,0,3104,North Carolina,19,37,37,27.4,6.2,9.5,0.646,0,0,,2.4,4.2,0.567,2.1,4.1,6.2,1,1,1.8,1.6,1.5,14.7,12.7
201156,Nick,Young,Nick Young,SG-SF,77,6' 5'',206,84,7' 0'',100.5,8' 4.5'',2007,2006-07,0,2534,Southern California,22,37,36,33.2,6.5,12.3,0.525,1.2,2.7,0.44,3.4,4.3,0.786,1.2,3.4,4.6,1.4,0.7,0.3,2.4,2.5,17.5,7.1
201152,Thaddeus,Young,Thaddeus Young,SF,77.75,6' 5.75'',210,83.5,6' 11.5'',106,8' 10'',2007,2006-07,0,2664,Georgia Tech,19,31,31,29.6,5.7,11.9,0.478,1.3,3,0.419,1.7,2.3,0.743,2.3,2.5,4.9,2,1.3,0.4,2.2,2,14.4,11.6
201570,Joe,Alexander,Joe Alexander,SF-PF,79.25,6' 7.25'',220,83.5,6' 11.5'',106,8' 10'',2008,2007-08,0,3769,West Virginia,21,36,34,31.6,6.1,13.2,0.462,0.3,1.1,0.268,4.4,5.4,0.814,1.9,4.5,6.4,2.4,0.7,1.5,2.2,2.9,16.9,0
201589,Darrell,Arthur,Darrell Arthur,PF,79.5,6' 7.5'',216,82.75,6' 10.75'',107,8' 11'',2008,2007-08,0,2828,Kansas,20,40,39,24.7,5.4,9.9,0.543,0.1,0.3,0.167,2,2.9,0.702,2.3,4,6.3,0.8,0.5,1.3,1.9,3,12.8,6.5
201571,D.J.,Augustin,D.J. Augustin,PG,70,5' 10'',171.5,75.5,6' 3.5'',94.5,7' 10.5'',2008,2007-08,0,3601,Texas,20,38,38,37.3,6.4,14.5,0.439,1.9,5.1,0.381,4.6,5.8,0.783,0.5,2.4,2.9,5.8,1.2,0,2.8,1.6,19.2,8.9
201573,Jerryd,Bayless,Jerryd Bayless,PG-SG,73.75,6' 1.75'',204,75.5,6' 3.5'',97,8' 1'',2008,2007-08,0,2507,Arizona,19,30,30,35.7,5.8,12.6,0.458,2,4.8,0.407,6.2,7.4,0.839,0.4,2.3,2.7,4,1,0.1,3,2.2,19.7,9.7
201563,Michael,Beasley,Michael Beasley,PF-SF,79,6' 7'',239,84.25,7' 0.25'',107,8' 11'',2008,2007-08,0,2832,Kansas State,19,33,33,31.5,9.3,17.5,0.532,1.1,2.9,0.379,6.5,8.5,0.774,4,8.4,12.4,1.2,1.3,1.6,2.9,2.6,26.2,8
201595,Joey,Dorsey,Joey Dorsey,PF-C,78.25,6' 6.25'',265,85.75,7' 1.75'',107,8' 11'',2008,2007-08,0,3581,Memphis,24,38,33,25.2,2.8,4.4,0.647,0,0,0,1.2,3.1,0.378,3.5,6,9.5,0.5,1.1,1.9,1.1,2.8,6.9,0
201569,Eric,Gordon,Eric Gordon,SG,74,6' 2'',222,81,6' 9'',99,8' 3'',2008,2007-08,0,2783,Indiana,19,32,32,34.7,5.8,13.3,0.433,2.2,6.5,0.337,7.2,8.7,0.834,0.7,2.5,3.3,2.4,1.3,0.6,3.6,2.2,20.9,8.6
201588,George,Hill,George Hill,PG,73.25,6' 1.25'',181,81,6' 9'',97.5,8' 1.5'',2008,2007-08,0,2800,IUPUI,22,32,32,36.8,6.9,12.6,0.545,1.5,3.4,0.45,6.2,7.7,0.812,1.5,5.2,6.8,4.3,1.8,0.4,2.9,2.8,21.5,8.6
201991,Lester,Hudson,Lester Hudson,PG,71.75,5' 11.75'',196,80.75,6' 8.75'',98.5,8' 2.5'',2008,2008-09,0,3576,Tennessee-Martin,24,32,32,36,9.8,21.8,0.449,3.3,9.3,0.355,4.6,5.3,0.881,2.2,5.8,7.9,4.2,2.3,0.6,3.3,2.7,27.5,0
201616,Darnell,Jackson,Darnell Jackson,PF,79,6' 7'',240.5,83.25,6' 11.25'',106.5,8' 10.5'',2008,2007-08,0,2828,Kansas,22,40,35,24.3,4.3,6.8,0.626,0.1,0.2,0.333,2.6,3.7,0.691,2,4.7,6.7,1.1,0.8,0.5,1.3,2.3,11.2,0
201599,DeAndre,Jordan,DeAndre Jordan,C,81.75,6' 9.75'',250,90,7' 6'',113.5,9' 5.5'',2008,2007-08,0,3608,Texas A&M,19,35,21,20.1,3.2,5.2,0.617,0,0,,1.5,3.4,0.437,1.9,4.1,6,0.4,0.2,1.3,1.6,1.9,7.9,9.9
201572,Brook,Lopez,Brook Lopez,C,83.25,6' 11.25'',258,89.5,7' 5.5'',113,9' 5'',2008,2007-08,0,2571,Stanford,20,27,25,30.8,6.8,14.6,0.468,0,0.2,0,5.7,7.2,0.789,2.9,5.3,8.2,1.4,0.6,2.1,2.1,2.4,19.3,14.8
201567,Kevin,Love,Kevin Love,PF,79.75,6' 7.75'',255,83.25,6' 11.25'',106,8' 10'',2008,2007-08,0,2535,California-Los Angeles,19,39,38,29.6,5.8,10.4,0.559,0.7,2.1,0.354,5.1,6.6,0.767,3.6,7,10.6,1.9,0.7,1.4,2,1.9,17.5,14.4
201564,O.J.,Mayo,O.J. Mayo,SG-PG,75.25,6' 3.25'',200,78,6' 6'',99.5,8' 3.5'',2008,2007-08,0,2534,Southern California,20,33,32,36.8,7.2,16.2,0.442,2.7,6.5,0.409,3.7,4.6,0.803,1.1,3.5,4.5,3.3,1.5,0.4,3.5,2.4,20.7,9.1
201601,Luc,Mbah a Moute,Luc Mbah a Moute,SF,77.75,6' 5.75'',221,86.5,7' 2.5'',103.5,8' 7.5'',2008,2007-08,0,2535,California-Los Angeles,21,33,33,29,3.5,7.4,0.478,0.2,0.8,0.2,1.5,2.2,0.689,2.2,3.8,6,1.5,1,0.5,1.9,1.7,8.8,5.8
201580,JaVale,McGee,JaVale McGee,C-PF,83,6' 11'',241,90,7' 6'',114.5,9' 6.5'',2008,2007-08,0,3216,Nevada-Reno,20,33,31,27.3,5.7,10.8,0.529,0.4,1.3,0.333,2.2,4.3,0.525,2.5,4.8,7.3,0.6,0.8,2.8,2.4,2.5,14.1,11.1
201781,Russell,Robinson,Russell Robinson,PG,72.5,6' 0.5'',196,80,6' 8'',100.5,8' 4.5'',2008,2007-08,0,2828,Kansas,22,40,40,27.5,2.1,5,0.424,0.9,2.8,0.318,2.2,2.8,0.779,0.5,2.3,2.8,4.1,2,0.4,2.1,1.9,7.3,0
201565,Derrick,Rose,Derrick Rose,PG,73.5,6' 1.5'',196,80,6' 8'',98.5,8' 2.5'',2008,2007-08,0,3581,Memphis,19,40,39,29.2,5.2,10.9,0.477,0.9,2.6,0.337,3.7,5.1,0.712,1.4,3.2,4.5,4.7,1.2,0.4,2.7,1.7,14.9,0
201566,Russell,Westbrook,Russell Westbrook,PG,74.25,6' 2.25'',192,79.75,6' 7.75'',100,8' 4'',2008,2007-08,0,2535,California-Los Angeles,19,39,34,33.8,4.7,10,0.465,0.7,2,0.338,2.7,3.8,0.713,1.6,2.4,3.9,4.3,1.6,0.2,2.5,2.4,12.7,15.5
202399,Jeff,Adrien,Jeff Adrien,PF,77.25,6' 5.25'',236.2,86,7' 2'',107.5,8' 11.5'',2009,2008-09,0,2609,Connecticut,23,36,36,34.6,5.3,10.4,0.505,0,0,0,3.1,5.2,0.597,3.2,6.8,9.9,1.7,0.5,1.2,1.8,2,13.6,9.8
201965,Jeff,Ayres,Jeff Ayres,PF,80.75,6' 8.75'',239.6,85,7' 1'',107,8' 11'',2009,2008-09,0,2506,Arizona State,22,35,35,32.5,5.7,8.6,0.66,0,0,0,3.2,4.1,0.779,2.5,5.7,8.2,0.9,0.5,0.9,1.2,2.7,14.5,6.8
201971,DeJuan,Blair,DeJuan Blair,PF,77.25,6' 5.25'',276.6,86,7' 2'',106.5,8' 10.5'',2009,2008-09,0,3487,Pittsburgh,20,35,35,27.3,6.5,10.9,0.593,0,0,,2.8,4.6,0.605,5.6,6.8,12.3,1.2,1.5,1,1.3,2.7,15.7,9.7
201978,Chase,Budinger,Chase Budinger,SF-SG,78.25,6' 6.25'',206.4,79,6' 7'',101,8' 5'',2009,2008-09,0,2507,Arizona,21,35,35,37.6,6.3,13,0.48,1.9,4.8,0.399,3.6,4.5,0.801,1.4,4.8,6.2,3.4,1.4,0.5,2.4,1.9,18,6.6
201947,Earl,Clark,Earl Clark,SF-PF,80.5,6' 8.5'',228.4,86.5,7' 2.5'',109.5,9' 1.5'',2009,2008-09,0,2855,Louisville,21,37,36,34.3,5.5,11.9,0.457,0.8,2.6,0.326,2.4,3.8,0.647,2.8,5.9,8.7,3.2,1,1.4,3.2,1.9,14.2,6.3
201954,Darren,Collison,Darren Collison,PG,72.25,6' 0.25'',166.2,75,6' 3'',96.5,8' 0.5'',2009,2008-09,0,2535,California-Los Angeles,21,35,35,31.5,5,9.8,0.509,1.2,3,0.394,3.2,3.6,0.897,0.5,1.9,2.4,4.7,1.6,0.1,2.5,1.5,14.4,10.8
201967,Dante,Cunningham,Dante Cunningham,PF,79,6' 7'',227.4,83,6' 11'',106.5,8' 10.5'',2009,2008-09,0,3502,Villanova,22,38,38,31.6,6.4,12.2,0.525,0,0.1,0,3.3,4.7,0.697,2.6,4.9,7.5,1.2,1.2,1.2,2.2,2.7,16.1,8.1
201939,Stephen,Curry,Stephen Curry,PG-SG,74,6' 2'',181,75.5,6' 3.5'',97,8' 1'',2009,2008-09,0,3110,Davidson,21,34,34,33.7,9.2,20.2,0.454,3.8,9.9,0.387,6.5,7.4,0.876,0.6,3.8,4.4,5.6,2.5,0.2,3.7,2.4,28.6,16.4
201948,Austin,Daye,Austin Daye,SF-PF,81.75,6' 9.75'',191.8,86.75,7' 2.75'',110,9' 2'',2009,2008-09,0,3722,Gonzaga,21,34,33,26.3,4.7,9.8,0.477,1.1,2.5,0.429,2.3,3.2,0.706,1.1,5.8,6.8,1.1,0.7,2.1,2.1,2.9,12.7,6.2
201942,DeMar,DeRozan,DeMar DeRozan,SG-SF,77.5,6' 5.5'',211.2,81,6' 9'',102.5,8' 6.5'',2009,2008-09,0,2534,Southern California,19,35,35,33.4,5.5,10.5,0.523,0.2,1,0.167,2.7,4.2,0.646,2.4,3.3,5.7,1.5,0.9,0.4,2.1,2.1,13.9,12.8
201962,Toney,Douglas,Toney Douglas,PG,73,6' 1'',183.4,78,6' 6'',97.5,8' 1.5'',2009,2008-09,0,2653,Florida State,23,35,35,36.5,6.8,15.3,0.446,2.4,6.3,0.385,5.4,6.6,0.81,0.8,3.1,3.9,2.9,1.8,0.4,2.5,2.2,21.5,5.7
201961,Wayne,Ellington,Wayne Ellington,SG,76.25,6' 4.25'',202.4,78.5,6' 6.5'',100,8' 4'',2009,2008-09,0,3104,North Carolina,21,38,37,30.4,5.7,11.7,0.483,2.2,5.4,0.417,2.3,2.9,0.777,1.5,3.4,4.9,2.7,0.9,0.2,1.6,1.5,15.8,6.8
201936,Tyreke,Evans,Tyreke Evans,PG-SG,76,6' 4'',220.6,83.25,6' 11.25'',104,8' 8'',2009,2008-09,0,3581,Memphis,19,37,35,29,6.2,13.6,0.455,0.9,3.4,0.274,3.7,5.2,0.711,1.3,4.1,5.4,3.9,2.1,0.8,3.6,2.4,17.1,12.8
201959,Taj,Gibson,Taj Gibson,PF,80.5,6' 8.5'',214.4,88,7' 4'',109,9' 1'',2009,2008-09,0,2534,Southern California,24,35,35,33.7,5.4,9,0.601,0,0,,3.4,5.2,0.659,3.5,5.5,9,1.3,1,2.9,2.1,2.9,14.3,11.7
201980,Danny,Green,Danny Green,SG-SF,77.25,6' 5.25'',208,82,6' 10'',103,8' 7'',2009,2008-09,0,3104,North Carolina,22,38,38,27.4,4.8,10.3,0.471,2,4.8,0.418,1.4,1.6,0.852,1.8,2.8,4.7,2.7,1.8,1.3,1.7,2.2,13.1,9.1
201933,Blake,Griffin,Blake Griffin,PF,80.5,6' 8.5'',248.4,83.25,6' 11.25'',105,8' 9'',2009,2008-09,0,3389,Oklahoma,20,35,35,33.3,8.6,13.1,0.654,0.1,0.2,0.375,5.5,9.3,0.59,3.9,10.5,14.4,2.3,1.1,1.2,3.3,2.5,22.7,16.2
201946,Tyler,Hansbrough,Tyler Hansbrough,PF,80.25,6' 8.25'',234.2,83.5,6' 11.5'',106,8' 10'',2009,2008-09,0,3104,North Carolina,23,34,34,30.3,6.6,12.8,0.514,0.3,0.7,0.391,7.3,8.7,0.841,3,5.1,8.1,1,1.2,0.4,1.9,2.3,20.7,9
201935,James,Harden,James Harden,SG,76,6' 4'',222,82.75,6' 10.75'',103.5,8' 7.5'',2009,2008-09,0,2506,Arizona State,19,35,35,35.8,6.3,12.9,0.489,1.7,4.7,0.356,5.8,7.7,0.756,1.4,4.2,5.6,4.2,1.7,0.3,3.4,2.8,20.1,15.3
201945,Gerald,Henderson,Gerald Henderson,SG-SF,76,6' 4'',214.6,82.25,6' 10.25'',102.5,8' 6.5'',2009,2008-09,0,3111,Duke,21,37,36,29.7,5.8,12.8,0.45,1.1,3.3,0.336,3.9,5.1,0.761,1.2,3.7,4.9,2.5,1.2,0.8,2.2,1.7,16.5,9.2
201941,Jordan,Hill,Jordan Hill,PF-C,81.25,6' 9.25'',232.4,85.5,7' 1.5'',108,9' 0'',2009,2008-09,0,2507,Arizona,21,34,34,35.7,7.4,13.8,0.537,0,0,,3.4,5.3,0.654,4.2,6.8,11,1.5,0.9,1.7,2.9,3,18.3,12.9
201950,Jrue,Holiday,Jrue Holiday,PG-SG,75.25,6' 3.25'',199,79,6' 7'',100.5,8' 4.5'',2009,2008-09,0,2535,California-Los Angeles,19,35,35,27.1,3.2,7.1,0.45,0.8,2.5,0.307,1.3,1.8,0.726,1.3,2.5,3.8,3.7,1.6,0.5,2.1,2.1,8.5,11.4
201949,James,Johnson,James Johnson,SF-PF,79,6' 7'',257.2,84.75,7' 0.75'',105.5,8' 9.5'',2009,2008-09,0,3143,Wake Forest,22,31,31,30.5,6,11.1,0.542,0.7,2.2,0.319,2.2,3.2,0.697,2.5,6,8.5,2,1.4,1.5,2.4,2.9,15,11.5
201951,Ty,Lawson,Ty Lawson,PG,71.25,5' 11.25'',196.6,72.75,6' 0.75'',94.5,7' 10.5'',2009,2008-09,0,3104,North Carolina,21,35,35,29.9,5.2,9.8,0.532,1.5,3.1,0.472,4.7,5.9,0.798,0.7,2.3,3,6.6,2.1,0.1,1.9,1.7,16.6,13
201975,Jodie,Meeks,Jodie Meeks,SG,75,6' 3'',211.4,76.5,6' 4.5'',98,8' 2'',2009,2008-09,0,2852,Kentucky,21,36,36,34.4,7.3,15.8,0.463,3.3,8,0.406,5.9,6.5,0.902,0.5,2.9,3.4,1.8,1.3,0.1,2.7,1.9,23.7,8.7
201988,Patty,Mills,Patty Mills,PG,71.25,5' 11.25'',175.4,74,6' 2'',95,7' 11'',2009,2008-09,0,2537,St. Mary's (CA),20,26,24,33.3,6.3,15.6,0.402,2.6,7.6,0.338,3.3,3.8,0.859,0.5,1.9,2.4,3.9,2.2,0.2,2.9,1.7,18.4,12
201957,Byron,Mullens,Byron Mullens,C,83.75,6' 11.75'',258.2,85.5,7' 1.5'',111,9' 3'',2009,2008-09,0,3346,Ohio State,20,33,2,20.3,3.6,5.7,0.638,0,0,0,1.6,2.8,0.559,1.7,3,4.7,0.3,0.5,1.1,1.5,2.1,8.8,7.5
201985,A.J.,Price,A.J. Price,PG,72.5,6' 0.5'',192.8,75.75,6' 3.75'',97,8' 1'',2009,2008-09,0,2609,Connecticut,22,35,35,31.8,4.9,11.9,0.408,2.3,5.8,0.402,2.7,3.7,0.721,0.6,2.9,3.5,4.7,0.7,0,2.7,1.3,14.7,9
201966,Jermaine,Taylor,Jermaine Taylor,SG,75.5,6' 3.5'',207.4,80.75,6' 8.75'',101,8' 5'',2009,2008-09,0,2647,Central Florida,22,31,31,31.9,9.4,19.5,0.48,3,7.9,0.376,4.5,5.5,0.812,1.9,3.3,5.2,1.9,1.3,0.8,2.8,1.8,26.2,0
201952,Jeff,Teague,Jeff Teague,PG,72.25,6' 0.25'',175.2,79.5,6' 7.5'',98.5,8' 2.5'',2009,2008-09,0,3143,Wake Forest,21,31,31,32,5.8,12,0.485,1.5,3.3,0.441,5.8,7.1,0.817,0.5,2.8,3.3,3.5,1.9,0.6,3.4,2.2,18.8,11.8
201977,Marcus,Thornton,Marcus Thornton,SG,74.75,6' 2.75'',194.4,77,6' 5'',99,8' 3'',2009,2008-09,0,2863,Louisiana State,22,35,35,31.9,7.3,15.5,0.472,2.2,5.7,0.388,4.3,5.7,0.745,2,3.5,5.5,2.1,1.6,0.4,1.8,2.1,21.1,7.4
202332,Cole,Aldrich,Cole Aldrich,C,81,6' 9'',236,88.75,7' 4.75'',111.5,9' 3.5'',2010,2009-10,0,2828,Kansas,21,36,36,26.8,4.1,7.4,0.562,0,0,,3,4.4,0.679,3.1,6.8,9.8,0.9,0.8,3.5,1.6,2.6,11.3,13.3
202329,Al-Farouq,Aminu,Al-Farouq Aminu,SF,79.25,6' 7.25'',216,87.25,7' 3.25'',108.5,9' 0.5'',2010,2009-10,0,3143,Wake Forest,19,31,30,31.3,5.4,12.1,0.447,0.6,2.1,0.273,4.5,6.4,0.698,4.3,6.4,10.7,1.3,1.4,1.4,3.2,2.9,15.8,9.1
202337,Luke,Babbitt,Luke Babbitt,SF-PF,79.5,6' 7.5'',217.8,83.25,6' 11.25'',104.5,8' 8.5'',2010,2009-10,0,3216,Nevada-Reno,21,34,34,37.1,7.4,14.8,0.5,1.2,3,0.416,5.9,6.4,0.917,2.1,6.9,8.9,2.1,1,0.8,2.4,2.6,21.9,7.2
202339,Eric,Bledsoe,Eric Bledsoe,PG,72.25,6' 0.25'',191.6,79.5,6' 7.5'',98,8' 2'',2010,2009-10,0,2852,Kentucky,20,37,35,30.3,3.9,8.4,0.462,1.3,3.5,0.383,2.2,3.3,0.667,0.5,2.6,3.1,2.9,1.4,0.3,3,2.2,11.3,13
202344,Trevor,Booker,Trevor Booker,PF,78.25,6' 6.25'',235.8,81.75,6' 9.75'',106,8' 10'',2010,2009-10,0,3526,Clemson,22,32,32,30.8,5.9,11.3,0.521,0.3,1.1,0.265,3.2,5.3,0.591,2.8,5.6,8.4,2.5,1.3,1.4,1.9,2,15.2,10.6
202340,Avery,Bradley,Avery Bradley,SG-PG,74,6' 2'',180.4,79.25,6' 7.25'',98.5,8' 2.5'',2010,2009-10,0,3601,Texas,19,34,32,29.5,4.7,10.8,0.432,1.2,3.3,0.375,1.1,1.9,0.545,1,1.9,2.9,2.1,1.3,0.5,1.5,2.4,11.6,7.1
202326,DeMarcus,Cousins,DeMarcus Cousins,C,81.5,6' 9.5'',291.8,89.75,7' 5.75'',113,9' 5'',2010,2009-10,0,2852,Kentucky,19,38,37,23.5,5.4,9.7,0.558,0,0.2,0.167,4.3,7.1,0.604,4.1,5.8,9.9,1,1,1.8,2.1,3.2,15.1,18
202348,Jordan,Crawford,Jordan Crawford,SG,75,6' 3'',198.4,79,6' 7'',101,8' 5'',2010,2009-10,0,3340,Xavier,21,35,34,32.8,7.4,16.1,0.462,2.3,5.8,0.391,3.4,4.4,0.773,1,3.8,4.7,2.9,1.3,0.2,2.4,1.6,20.5,0
202334,Ed,Davis,Ed Davis,PF,81,6' 9'',226.6,84,7' 0'',108,9' 0'',2010,2009-10,0,3104,North Carolina,21,23,23,27.9,4.8,8.3,0.578,0,0,,3.8,5.7,0.659,2.9,6.7,9.6,1,0.4,2.8,2,1.8,13.4,12.1
202324,Derrick,Favors,Derrick Favors,PF,80.75,6' 8.75'',245.2,88,7' 4'',110,9' 2'',2010,2009-10,0,2664,Georgia Tech,18,36,35,27.5,5,8.1,0.611,0,0,0,2.5,4,0.629,3,5.4,8.4,1,0.9,2.1,2.5,2.6,12.4,13.8
202331,Paul,George,Paul George,SF,79.75,6' 7.75'',214.4,83.25,6' 11.25'',107,8' 11'',2010,2009-10,0,2522,Fresno State,20,29,29,33.2,5.3,12.5,0.424,2,5.8,0.353,4.1,4.6,0.909,1.9,5.3,7.2,3,2.2,0.8,3.2,2.9,16.8,10.6
202412,Manny,Harris,Manny Harris,SG,76,6' 4'',185.1,79.25,6' 7.25'',102,8' 6'',2010,2009-10,0,2983,Michigan,20,31,30,36.1,5.8,13.9,0.421,1.5,5,0.308,4.9,6.1,0.8,1.8,4.2,6,4.1,1.8,0.4,2.8,1.5,18.1,0
202330,Gordon,Hayward,Gordon Hayward,SF,78.75,6' 6.75'',211,79.75,6' 7.75'',103,8' 7'',2010,2009-10,0,2798,Butler,20,37,37,33.5,4.7,10.1,0.464,1.3,4.3,0.294,4.8,5.8,0.829,1.9,6.3,8.2,1.7,1.1,0.8,2.3,2.1,15.5,13.9
202333,Xavier,Henry,Xavier Henry,SG,77.25,6' 5.25'',210.2,83.25,6' 11.25'',105,8' 9'',2010,2009-10,0,2828,Kansas,19,36,36,27.5,4.5,9.8,0.458,1.9,4.6,0.418,2.5,3.2,0.783,1.2,3.2,4.4,1.5,1.5,0.5,1.9,1.8,13.4,0
202359,Darington,Hobson,Darington Hobson,SG-SF,77.25,6' 5.25'',203.6,81.25,6' 9.25'',104.5,8' 8.5'',2010,2009-10,0,3208,New Mexico,22,35,35,33.6,5.5,12.5,0.44,1.1,3.1,0.361,3.7,5.7,0.653,2.1,7.1,9.3,4.6,1.3,0.4,3,1.9,15.9,0
202345,Damion,James,Damion James,SF,78.25,6' 6.25'',226.6,84.75,7' 0.75'',107,8' 11'',2010,2009-10,0,3601,Texas,22,34,34,30.3,6.2,12.3,0.501,1.1,2.8,0.383,4.6,6.8,0.674,3.1,7.1,10.3,1,1.7,1.2,2,2.9,18,0
202325,Wesley,Johnson,Wesley Johnson,SF,78.25,6' 6.25'',206.4,85,7' 1'',106,8' 10'',2010,2009-10,0,3320,Syracuse,22,35,35,35,5.9,11.8,0.502,1.5,3.5,0.415,3.2,4.1,0.772,2.1,6.4,8.5,2.2,1.7,1.8,2.3,2.1,16.5,6.8
202356,Armon,Johnson,Armon Johnson,PG-SG,74,6' 2'',195.2,80,6' 8'',99.5,8' 3.5'',2010,2009-10,0,3216,Nevada-Reno,21,34,34,34.5,6.4,13,0.495,0.5,2.1,0.239,2.4,3.5,0.678,0.8,2.6,3.4,5.6,0.8,0.4,3.4,1.8,15.7,0
202328,Greg,Monroe,Greg Monroe,PF-C,81.75,6' 9.75'',246.6,86.25,7' 2.25'',108.5,9' 0.5'',2010,2009-10,0,2620,Georgetown,20,34,34,34.2,5.9,11.3,0.525,0.2,0.8,0.259,4.1,6.1,0.66,2.2,7.5,9.6,3.8,1.2,1.5,3.3,2.6,16.1,15
202350,Daniel,Orton,Daniel Orton,C,80.75,6' 8.75'',269.2,88.25,7' 4.25'',110.5,9' 2.5'',2010,2009-10,0,2852,Kentucky,19,38,0,13.2,1.3,2.4,0.527,0,0.1,0,0.9,1.7,0.524,1.2,2.1,3.3,0.4,0.6,1.4,1,2.3,3.4,0
